source_index,x,y,z,before_class,after_class,before_instance,after_instance,fusion_score,after_step05_type
7589571,2.4521033745274057,-1.3867069241041239,0.02517150552377593,4,3,0,3,0.5,0
7589572,2.4526388638497325,-1.386638158397957,0.024828662268911485,4,3,0,3,0.5,0
7590234,2.4524223769317097,-1.3858659238520565,0.024902929056842257,4,3,0,3,0.5,0
7590235,2.4538972374478436,-1.3859032165256882,0.02410137081247629,4,3,0,3,0.5,0
7590540,2.4531128301130884,-1.3856590028767353,0.024418572246837765,4,3,0,3,0.5,0
7590861,2.4542371263309777,-1.3858110852053471,0.02391260183803054,4,3,0,3,0.5,0
7591183,2.452961515729278,-1.3934878546592426,0.023026310861919363,4,3,0,3,0.5,0
7591188,2.4523503686316905,-1.3848380539994831,0.02495642876964451,4,3,0,3,0.5,0
7591814,2.4532586399495226,-1.3846843317797957,0.024307988309788302,4,3,0,3,0.5,0
7683197,2.3632044443883475,-1.3866849639813332,0.02472157702412541,4,3,0,1,0.6499999761581421,0
7683481,2.3632091602383887,-1.3896820134052033,0.024233970403318185,4,3,0,1,0.6499999761581421,0
7683776,2.3629179979166373,-1.390079252422148,0.023925334464205528,4,3,0,1,0.6499999761581421,0
7683777,2.3630322563595394,-1.3884730623097017,0.02454080696914198,4,3,0,1,0.6499999761581421,0
7683778,2.3630387001101028,-1.387661228724148,0.024644301372516268,4,3,0,1,0.6499999761581421,0
7684040,2.3626179697501404,-1.389756989569748,0.02397337089057025,4,3,0,1,0.6499999761581421,0
7684325,2.3623576739619576,-1.3878759402021927,0.024353946056724245,4,3,0,1,0.6499999761581421,0
7684326,2.362080921700537,-1.3866522260065528,0.02421564710376959,4,3,0,1,0.6499999761581421,0
7684602,2.36198344524353,-1.391131100411108,0.022963088115879347,4,3,0,1,0.5,0
7684603,2.362106242851808,-1.3906976468684382,0.023287690681637836,4,3,0,1,0.5,0
7684878,2.3621956304942837,-1.391536602810619,0.022564940553430418,4,3,0,1,0.5,0
7684879,2.362063097840795,-1.3898788597276108,0.023710729657232095,4,3,0,1,0.5,0
7684880,2.362191846847158,-1.3888310246432425,0.024141407706801253,4,3,0,1,0.6499999761581421,0
7685148,2.3618226979929258,-1.3892705050236416,0.02386274888620877,4,3,0,1,0.5,0
7685149,2.3615372945617734,-1.3876889123705596,0.02403020518322406,4,3,0,1,0.6499999761581421,0
7685423,2.361534581956295,-1.3908361988488702,0.023009354251798182,4,3,0,1,0.5,0
7685424,2.3613868458782927,-1.3866781867925588,0.02390101353567413,4,3,0,1,0.6499999761581421,0
7685996,2.3613657657252647,-1.3916390454504874,0.022157493277921526,4,3,0,1,0.5,0
7685997,2.3612717100679412,-1.3910765029648555,0.022748871245444273,4,3,0,1,0.5,0
7685998,2.360989473093249,-1.3898878743679908,0.023309797405275584,4,3,0,1,0.5,0
7685999,2.361183140290601,-1.388913513385924,0.023722099677829234,4,3,0,1,0.5,0
7686000,2.360993536751263,-1.3878999541559405,0.023795514953955273,4,3,0,1,0.5,0
7687112,2.360080247404973,-1.388642686984317,0.023370705629574412,4,3,0,1,0.5,0
7698075,2.350348734998307,-1.3877795801663246,0.024701771287184572,4,3,0,1,0.6499999761581421,0
7698348,2.351067268604917,-1.3878742377440814,0.024292529918220895,4,3,0,1,0.6499999761581421,0
7699225,2.3516692535129025,-1.3880734371310954,0.02392100389178567,4,3,0,1,0.6499999761581421,0
7699537,2.3506978140721317,-1.3886845153146583,0.024290870095905748,4,3,0,1,0.6499999761581421,0
7699811,2.3513874015531817,-1.3888613642149847,0.023865707314345008,4,3,0,1,0.5,0
7859987,2.283415542489748,-1.4071682798489014,0.03702570595438187,4,3,0,47,0.6499999761581421,0
7860434,2.2851738066926077,-1.4069174155053987,0.03729246694599125,4,3,0,47,0.6499999761581421,0
7860435,2.2842453874246624,-1.4072201442944896,0.0372485550618358,4,3,0,47,0.6499999761581421,0
7860875,2.2848922615781517,-1.4073618772192915,0.03764888564606991,4,3,0,47,0.6499999761581421,0
7861781,2.2857334457873235,-1.4073735296496293,0.03790585222458519,4,3,0,47,0.6499999761581421,0
7862185,2.2858937345200983,-1.4077050401819482,0.03811372206353678,4,3,0,47,0.6499999761581421,0
7862186,2.285189655308876,-1.407797639848289,0.03804670722981246,4,3,0,47,0.6499999761581421,0
7863975,2.285339676975753,-1.4087688348476681,0.03860936001206966,4,3,0,47,0.6499999761581421,0
7864855,2.2850726270916057,-1.4095008845813772,0.038865155896766305,4,3,0,47,0.6499999761581421,0
7865296,2.2859604109461227,-1.4096046601711383,0.038836186059741436,4,3,0,47,0.6499999761581421,0
7865736,2.2841891320705248,-1.4099571583168875,0.03899723774299438,4,3,0,47,0.6499999761581421,0
7865737,2.283335031192426,-1.4102429522949602,0.03911250737235375,4,3,0,47,0.6499999761581421,0
7866179,2.2850118822295618,-1.410401186595373,0.038996207883645044,4,3,0,47,0.6499999761581421,0
7866180,2.2847541998763345,-1.4101707172919977,0.03899995650750183,4,3,0,47,0.6499999761581421,0
7867056,2.2859859246048795,-1.4107198001574033,0.038881389140448044,4,3,0,47,0.6499999761581421,0
7867507,2.285347777457404,-1.4108107055265504,0.03896169877141038,4,3,0,47,0.6499999761581421,0
7867508,2.2844107420210884,-1.4107360480911808,0.03901980585412195,4,3,0,47,0.6499999761581421,0
7868844,2.285344690337362,-1.411654422910831,0.03888300549893567,4,3,0,47,0.6499999761581421,0
7869277,2.2860359613838765,-1.4119892286403677,0.03871626014178901,4,3,0,47,0.6499999761581421,0
7870588,2.28592505607136,-1.412794464577337,0.03865048840270205,4,3,0,47,0.6499999761581421,0
7871780,2.330082029934131,-1.4935962693996137,0.038553543852282865,4,3,0,44,0.6499999761581421,0
7871863,2.2842363909081693,-1.4136198407524472,0.03863155748467883,4,3,0,47,0.6499999761581421,0
7872305,2.285167682621142,-1.4138945635388769,0.03828375976186235,4,3,0,47,0.6499999761581421,0
7873505,2.331243389093201,-1.4936854609760415,0.03848052823917751,4,3,0,44,0.6499999761581421,0
7873943,2.3302546963148734,-1.494607689109004,0.03819531536509894,4,3,0,44,0.6499999761581421,0
7874021,2.2848476348428557,-1.4141491093630356,0.037485454712060176,4,3,0,47,0.6499999761581421,0
7874022,2.284122603816929,-1.4141107222196623,0.03768217240378895,4,3,0,47,0.6499999761581421,0
7874356,2.3312174414175675,-1.4944666149516153,0.03825982064409497,4,3,0,44,0.6499999761581421,0
7874776,2.3324418531950846,-1.4938127023779109,0.03844422649200576,4,3,0,44,0.6499999761581421,0
7874871,2.285031736168242,-1.4144768481912195,0.03629428388830376,4,3,0,47,0.6499999761581421,0
7874872,2.2833940061523146,-1.4143154964202413,0.03702559989097459,4,3,0,47,0.6499999761581421,0
7875228,2.3302607632174497,-1.495344127602904,0.03652389853431055,4,3,0,44,0.6499999761581421,0
7875229,2.3300980418900843,-1.4954861035417,0.035749974328946964,4,3,0,44,0.6499999761581421,0
7875741,2.284938305868569,-1.4146334883923726,0.03569980286602945,4,3,0,47,0.6499999761581421,0
7875742,2.284306658473834,-1.4144116891572964,0.03660120017670514,4,3,0,47,0.6499999761581421,0
7875743,2.283286203127096,-1.4144940128680865,0.036409986114013526,4,3,0,47,0.6499999761581421,0
7876085,2.3320765404900197,-1.4946149246693232,0.03818244032925554,4,3,0,44,0.6499999761581421,0
7876086,2.3313375975898007,-1.4950880343780706,0.03746962725717347,4,3,0,44,0.6499999761581421,0
7876087,2.3312726712318277,-1.4953925971067248,0.0365500534321707,4,3,0,44,0.6499999761581421,0
7876517,2.3310481153333784,-1.4956123724342087,0.03539554784736772,4,3,0,44,0.6499999761581421,0
7876991,2.3322155623958407,-1.495021761832264,0.03759455933294528,4,3,0,44,0.6499999761581421,0
7876992,2.331939080811612,-1.4954579257063825,0.03640524841096236,4,3,0,44,0.6499999761581421,0
7877071,2.2841930440559746,-1.4147337910582636,0.03536945551991697,4,3,0,47,0.6499999761581421,0
7877427,2.3320744089071335,-1.4957105655028715,0.035458240247200956,4,3,0,44,0.6499999761581421,0
7877428,2.331185681182581,-1.4956942985269528,0.03470597141258708,4,3,0,44,0.6499999761581421,0
7877511,2.2833762441283105,-1.414692442861914,0.03546986262053088,4,3,0,47,0.6499999761581421,0
7877916,2.2843808625259006,-1.4148521674365777,0.0344741672106358,4,3,0,47,0.6499999761581421,0
7878761,2.332161682467404,-1.4958338914777771,0.034506705194537024,4,3,0,44,0.6499999761581421,0
7878839,2.283551770120248,-1.414742909070268,0.034653835355495426,4,3,0,47,0.6499999761581421,0
7879168,2.332952797229642,-1.4958554535291373,0.03486972567080098,4,3,0,44,0.6499999761581421,0
7880510,2.329327889442959,-1.4958621559094993,0.03288615985682236,4,3,0,44,0.6499999761581421,0
7880597,2.2860507004570008,-1.4151583854713743,0.03353671820106318,4,3,0,47,0.6499999761581421,0
7881928,2.2830344535045612,-1.4147346692636862,0.03256493591815004,4,3,0,47,0.6499999761581421,0
7882368,2.284350290003765,-1.4149219614183761,0.03369296316420729,4,3,0,47,0.6499999761581421,0
8990353,2.4623113114596835,-1.3877077201121923,0.024444057422539543,4,3,0,3,0.5,0
8991145,6.129342400760198,-1.4179835342313565,0.04063017461793425,3,4,47,0,0.6499999761581421,5
8992190,2.454095247147386,-1.3888390400245874,0.02486950213557207,4,3,0,3,0.6499999761581421,0
9074073,2.330251025838815,-1.4956468296423204,0.03450364359085856,4,3,0,44,0.6499999761581421,0
9074074,2.329161223462207,-1.4957648560079415,0.033445231832269565,4,3,0,44,0.6499999761581421,0
9101666,6.095892494904919,-1.7723686061155581,0.0340287344459497,4,3,0,40,0.5,0
9101711,6.090987978194396,-1.6904795285740768,0.03530327075778718,4,3,0,41,0.5,0
9101712,6.089779075519946,-1.6904242147806028,0.03568563394996231,4,3,0,41,0.5,0
9101713,6.089221655511518,-1.6905149297283366,0.03551356339883415,4,3,0,41,0.5,0
9101714,6.084335617186188,-1.689851385911581,0.035366108338472466,4,3,0,41,0.6499999761581421,0
9104384,2.351238895445237,-1.386771275660578,0.024553337357252417,4,3,0,1,0.6499999761581421,0
9138732,3.1513435402517835,-1.3828891466011641,0.024523232880966507,4,3,0,20,0.5,0
9138733,3.1513105456354653,-1.3817583734702559,0.02464340070866497,4,3,0,20,0.5,0
9138734,3.151689877552329,-1.3808060106952624,0.02674854374516778,4,3,0,20,0.5,0
9143810,3.856629228554323,-2.311454483794324,0.025596899042837115,3,4,31,0,0.5,5
9143811,3.856489501954433,-2.310799449094435,0.025594770627954698,3,4,31,0,0.5,5
9151514,6.086354032504938,-1.6905395756998227,0.03782254965695779,4,3,0,41,0.5,0
9151515,6.091700510234304,-1.6980573963196215,0.03969579946358879,4,3,0,41,0.5,0
9151517,6.079364662058896,-1.6984364677735893,0.039235549180013506,4,3,0,41,0.6499999761581421,0
9179533,6.135236359278174,-1.4263335317910242,0.04124122084251925,3,4,47,0,0.6499999761581421,5
9179534,6.128106636874591,-1.4185506014924747,0.04174896116255776,3,4,47,0,0.6499999761581421,5
9189807,2.2861884658139613,-1.4086135112745723,0.03856817211391504,4,3,0,47,0.6499999761581421,0
9189808,2.285750228939931,-1.413602641618372,0.03834867327996315,4,3,0,47,0.6499999761581421,0
9189809,2.2857674029410697,-1.4137427287581024,0.03793210239282163,4,3,0,47,0.6499999761581421,0
9189810,2.285099271294323,-1.414881980175743,0.03454360869694223,4,3,0,47,0.6499999761581421,0
9189817,2.285230396893099,-1.4150435105801424,0.033451680464096155,4,3,0,47,0.6499999761581421,0
9203348,6.086197631256661,-1.772994154966375,0.03732151353021759,4,3,0,40,0.5,0
9203350,6.087198769352254,-1.7806090079909842,0.0381105787245263,4,3,0,40,0.5,0
9203354,6.076283565751477,-1.780894762071237,0.038306911221729995,3,4,40,0,0.6499999761581421,0
9203369,6.091729703702816,-1.7797990305608253,0.03893648805956974,4,3,0,40,0.5,0
9203370,6.087107098454328,-1.7808726101668801,0.037745539105526145,4,3,0,40,0.5,0
9211692,6.054826088717857,-2.347155537271904,0.030062539915615957,4,3,0,87,0.5,0
